@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
1.836113,2.056165,2.158367,2.123293,2.553044,2.667813,2.636533,2.149398,2.491027,2.300465,2.435590,2.324421,2.503062,2.414199,1.773953,2.198893,2.519791,2.423905,2.511640,2.450349,2.436820,2.224142,2.487962,2.135346,2.417406,2.245030,2.176681,2.154222,1.776020,2.233098,2.326850,2.282315,2.510425,2.502661,2.450966,2.440751,2.593133,2.032296,2.465305,2.284111,2.275762,2.215684,1.971081,2.446400,2.452646,2.432279,2.119151,2.467414,2.347004,2.144633,2.413203,1.891026,2.251835,2.283283,2.278860,2.286578,1.911347,2.155842,2.202602,2.168820,2.330411,2.129815,2.219416,2
1.971493,2.240088,2.217154,2.213543,2.406776,2.346344,2.378818,2.143903,2.514813,2.468712,2.501509,2.539425,2.483817,2.481185,1.883344,2.163338,2.525133,2.423804,2.601922,2.536948,2.517648,2.223413,2.447114,2.045348,2.356101,2.505691,2.513835,2.435660,1.897651,2.280162,2.424285,2.356305,2.383137,2.391433,2.352901,2.532372,2.545846,2.241766,2.476255,2.410530,2.356108,2.325879,1.994859,2.488034,2.498106,2.467162,2.340452,2.380889,2.351177,2.191396,2.450221,1.943025,2.279000,2.063027,2.104317,2.049582,2.067892,2.179254,2.136589,2.164466,2.221225,2.201603,2.186006,2
1.906121,2.352952,2.222803,2.290679,2.413538,2.309620,2.369227,2.349772,2.602339,2.650322,2.647921,2.632085,2.423759,2.507814,2.332793,2.663735,2.695328,2.691709,2.481095,2.335932,2.374289,2.719936,2.680032,2.322843,2.589013,2.415367,2.433710,2.408694,2.600963,2.600509,2.426441,2.522904,2.581815,2.384315,2.452801,3.237710,3.155675,2.785619,3.056797,2.605258,2.578889,2.612147,2.770167,2.747761,2.564907,2.667919,2.763680,2.568785,2.615493,2.022566,2.254041,1.816150,2.135241,2.037428,2.238648,2.169271,2.090901,2.408501,2.100986,2.282776,2.222064,1.921515,2.104159,2
2.367033,2.553167,2.554477,2.568200,2.385679,2.858433,2.758073,2.246949,2.593061,2.435914,2.487494,2.471917,2.585490,2.523343,2.133666,2.548073,2.580287,2.534014,2.480491,2.553022,2.531171,2.706658,2.652887,2.324844,2.559013,2.178354,2.416687,2.354759,2.571404,2.717795,2.564126,2.598352,2.545582,2.653805,2.578316,3.195324,3.150555,2.707723,3.024135,2.476906,2.607864,2.585213,2.760309,2.803919,2.668183,2.696046,2.675299,2.675699,2.623372,2.221443,2.212555,2.204668,2.261604,2.179575,2.299798,2.306954,2.166472,2.459215,2.384728,2.411566,2.159089,2.521183,2.425276,2
2.372830,2.605091,2.562382,2.581717,2.595044,2.583101,2.593624,2.119342,2.230950,2.262168,2.243510,2.154475,2.345071,2.276195,2.257238,2.388130,2.557892,2.480835,2.561015,2.455609,2.510351,2.062477,2.069415,2.200574,2.141161,2.198149,2.291296,2.258952,2.012117,2.406016,2.509151,2.405844,2.413283,2.483416,2.434425,2.185545,2.223150,2.054501,2.179119,1.817667,2.154046,2.059926,2.274467,2.587540,2.571957,2.554593,2.315418,2.459248,2.392859,2.094579,2.300836,2.235266,2.266423,2.346382,1.763829,2.135195,2.049638,2.409605,2.457318,2.392744,2.277508,2.428370,2.370249,2
2.044745,2.438488,2.348330,2.390787,2.290984,2.375635,2.374460,1.805363,1.813258,2.285203,2.166074,2.144232,2.326845,2.270189,2.130074,2.261530,2.393668,2.371783,2.194045,2.322615,2.282928,1.942456,2.051248,2.033914,2.074156,2.110852,2.416357,2.327394,1.877970,2.041566,1.987058,2.032940,2.175492,2.239807,2.209041,2.114645,2.222661,2.022037,2.157407,2.020161,2.275107,2.177656,1.933316,1.934369,1.607176,1.858016,2.231235,2.341034,2.299252,2.288704,2.522984,2.315249,2.438780,2.130713,2.013644,2.102334,1.779900,1.996177,2.066562,2.014722,1.850662,1.958454,1.958774,2
2.015154,2.398005,2.339423,2.349360,2.519223,2.686120,2.623313,2.299977,2.570791,2.465671,2.528666,2.449451,2.540962,2.449979,2.205065,2.510881,2.534847,2.516342,2.605862,2.576404,2.529255,1.990156,2.358097,2.150502,2.274545,1.949236,2.203989,2.082322,1.864959,2.315304,2.311115,2.286483,2.201572,2.353864,2.255711,2.002470,2.415578,2.192352,2.314947,1.881064,2.095609,1.981127,2.214225,2.453298,2.109903,2.312118,2.105180,2.328630,2.233140,2.025890,2.324429,2.309648,2.302880,2.069304,2.437113,2.341780,1.710011,2.019887,2.139778,2.054211,2.270928,2.393430,2.333985,2
2.132557,2.560243,2.529186,2.470848,2.680640,2.583982,2.544682,2.665176,2.877661,2.562011,2.741389,2.831638,2.808380,2.773325,2.729095,2.798512,2.559191,2.670449,2.841473,2.848484,2.788595,2.118027,2.458884,2.413841,2.408590,2.534661,2.570784,2.518958,2.456443,2.724076,2.409459,2.579283,2.560747,2.584874,2.534356,2.248847,2.472218,2.399903,2.431941,2.578635,2.537614,2.521317,2.675585,2.952260,2.461083,2.784288,2.727381,2.574416,2.626666,2.178120,2.578654,2.554846,2.516472,2.197952,2.103450,2.116622,2.109336,2.287282,2.407005,2.309877,2.245224,2.195395,2.178305,2
2.316024,2.462276,2.424733,2.428075,2.628655,2.523622,2.515799,2.083420,2.603313,2.612051,2.586223,2.557262,2.494999,2.480329,2.441969,2.669414,2.586517,2.626914,2.540076,2.535755,2.483189,2.267853,2.483627,2.346663,2.413973,2.202894,2.391565,2.285053,2.139289,2.686256,2.600818,2.634195,2.438123,2.237109,2.303601,2.420934,2.248552,2.282786,2.269572,2.230776,2.316334,2.230586,2.268270,2.817106,2.646452,2.740731,2.625758,2.367665,2.459569,2.352661,2.461527,2.274142,2.399473,2.226533,2.126671,2.153498,2.129024,2.303754,2.348332,2.321331,2.183787,1.944717,2.024653,2
2.414438,2.661551,2.362015,2.525603,2.482304,2.201883,2.298727,2.127568,2.517124,2.436087,2.489677,2.630118,2.594988,2.573817,2.183386,2.631444,2.338501,2.519776,2.512815,2.610588,2.525687,2.352562,2.490071,2.403095,2.467548,2.444538,2.523258,2.457501,1.863965,2.515222,2.297613,2.415641,2.391039,2.437161,2.399655,2.765880,2.557673,2.628614,2.642322,2.795370,2.586001,2.668525,2.085290,2.542247,2.260272,2.450823,2.524624,2.509583,2.484728,2.243247,2.408278,2.123446,2.315034,2.107273,1.861841,1.991661,2.091404,2.486096,2.154753,2.332452,2.117802,2.054371,2.049202,2
2.101828,2.235786,1.761311,2.080787,1.869561,1.895736,1.876106,1.919086,2.227974,2.473400,2.367481,2.315161,1.923108,2.148329,1.901866,2.143717,2.096516,2.101611,2.013886,2.075248,2.098705,2.262530,2.253419,2.212746,2.280863,2.013787,1.934044,2.020993,1.509751,1.812748,1.981688,1.878487,2.137482,1.985899,2.083962,2.571128,2.504505,2.642531,2.628949,2.697999,2.346469,2.552210,1.806307,2.156299,2.417346,2.286556,2.410833,2.076906,2.263685,1.984963,2.159503,1.687300,1.988035,1.730096,1.865447,1.841205,1.878779,2.050346,1.584015,1.917768,1.616965,2.108089,1.996490,2
1.279798,1.556407,1.704442,1.662623,2.366444,2.467156,2.430237,1.804950,2.171460,2.316783,2.234053,2.235633,2.208951,2.221321,1.858225,2.013184,1.687316,1.885551,2.172455,2.169434,2.190656,1.670071,1.944794,1.624946,1.812134,1.942003,1.718202,1.861650,1.526950,1.789286,1.800147,1.806774,1.784117,2.335769,2.208886,1.937207,2.112363,2.267952,2.195911,2.088891,1.983467,2.050687,2.013964,2.398064,2.392573,2.382635,2.251001,2.160969,2.190428,1.392338,1.889263,1.893944,1.843654,1.869445,1.967859,1.913933,1.521397,1.478745,1.567120,1.561866,1.915711,2.438396,2.317098,2
1.740291,2.102344,1.805338,2.008509,2.533122,2.591972,2.522336,2.249297,2.444784,2.243461,2.335603,2.414323,2.449127,2.384831,2.483014,2.583117,2.307484,2.474128,2.550786,2.507489,2.474024,2.443316,2.457067,1.829596,2.285139,2.123461,2.183014,2.140709,1.896178,2.034589,1.905166,2.002741,2.159977,2.301745,2.215912,2.617593,2.589985,2.029311,2.422939,1.979254,2.133865,2.047898,2.182425,2.403735,2.060720,2.270769,2.381593,2.451245,2.389288,2.058416,2.277510,2.077832,2.182601,2.127840,2.207776,2.122464,1.671463,2.053271,1.797517,1.959156,1.982169,2.349468,2.247603,2
1.947623,2.205629,1.168903,1.998522,2.174131,2.756575,2.606523,2.118928,2.150467,2.330255,2.289701,2.309037,2.446785,2.410960,2.011874,2.013158,1.928716,1.978936,2.242743,2.540541,2.443730,1.824313,1.955011,1.931423,1.958652,1.998977,2.357088,2.250422,1.829438,1.960881,1.957644,1.965471,1.921123,2.233640,2.142095,2.167984,2.308224,2.339900,2.359417,2.147084,2.286603,2.259877,2.315140,2.349218,2.393276,2.397824,2.459322,2.380098,2.421537,2.354882,2.587224,1.808309,2.399558,2.058339,2.532089,2.381700,1.723727,2.054554,1.694258,1.933253,1.815818,2.136544,2.003672,2
1.640355,1.699313,1.732703,1.762652,2.520277,2.727793,2.626636,1.910576,2.210948,2.531284,2.398465,2.652466,2.646207,2.633177,1.715490,1.907779,1.749307,1.848278,2.289027,2.545716,2.439897,1.537660,1.988185,2.296327,2.150636,2.005853,2.301909,2.201281,1.493209,1.733834,1.923500,1.808697,2.196731,2.483056,2.341245,1.877586,2.155418,2.483425,2.351824,2.459093,2.353652,2.410446,1.835855,2.265459,2.650158,2.480768,2.672228,2.659759,2.637382,1.802574,2.000321,1.778407,1.941696,1.793050,2.315625,2.164608,1.635803,1.611637,1.479093,1.557567,2.319451,2.282470,2.206289,2
1.776758,1.708552,1.751529,1.740417,2.510198,2.506219,2.477269,1.963005,2.360051,2.067748,2.214055,2.139081,2.288873,2.185744,1.791043,1.980082,1.835186,1.925243,2.435390,2.518876,2.409351,1.722213,1.942905,1.910476,1.870638,2.364226,2.486597,2.366339,1.760718,2.148593,1.953232,2.040828,2.097764,2.361279,2.211098,1.938359,2.142262,1.984762,2.018873,2.133382,2.173599,2.133013,2.347558,2.647211,2.279665,2.499277,2.082607,2.295033,2.199666,1.796513,1.954324,1.874264,1.884784,2.169919,2.375841,2.239958,1.612110,1.840937,1.868221,1.830046,2.179439,2.316025,2.232525,2
1.527714,1.773017,1.976536,1.912533,2.391114,2.627674,2.574423,2.311272,2.397770,2.111272,2.332393,2.315678,2.374488,2.281185,2.115836,2.387207,2.254245,2.301630,2.384147,2.331359,2.312976,2.686039,2.793851,2.482537,2.683492,2.526804,2.565234,2.513352,3.142048,3.230788,2.639304,3.046476,2.467705,2.225812,2.349821,3.462581,3.554725,3.198062,3.433140,2.933869,2.801108,2.840589,3.324757,3.416755,2.878403,3.243153,2.560733,2.246436,2.431520,1.787966,1.848320,1.799260,1.833448,2.203430,2.227218,2.180916,2.453399,2.538593,2.032709,2.374623,2.007577,2.213578,2.151959,2
1.995273,1.994817,2.039526,2.065664,2.629812,2.780745,2.742032,2.122890,2.040063,2.128916,2.122991,2.517061,2.180332,2.349329,2.455576,2.304901,1.932065,2.211670,2.635648,2.391400,2.505666,1.956629,2.102687,1.855120,1.980536,2.633622,2.496991,2.524373,2.168511,2.006940,1.862650,1.992224,2.375979,2.120814,2.218060,2.107429,2.256823,1.957153,2.114994,2.428748,2.312007,2.345726,2.355655,2.309161,2.145392,2.274783,2.335072,1.984954,2.182568,2.123178,2.249979,1.676377,2.105233,2.321267,2.217583,2.258037,1.834429,1.677270,1.748502,1.746986,1.996388,2.117103,2.105707,2
2.277855,2.202790,1.828067,2.082716,2.537517,2.804333,2.709927,2.255737,2.231026,1.821712,2.117775,2.379226,2.498035,2.427464,2.557570,2.576798,1.996111,2.403002,2.422855,2.564260,2.495497,2.036278,2.315014,1.819683,2.137570,2.210858,2.407684,2.306149,2.210025,2.165414,1.704613,2.030409,2.139801,2.125555,2.141979,2.203863,2.249464,1.582522,2.090111,2.245831,2.490340,2.375992,2.184016,2.252201,1.874986,2.106861,2.141348,2.186928,2.159440,2.460711,2.568893,1.864583,2.388476,2.063749,2.380602,2.277987,2.060189,2.053244,1.718227,1.918122,1.960103,2.399449,2.304566,2
1.913183,1.970118,1.883417,1.951825,2.411434,2.533831,2.505056,1.870206,2.377125,2.280231,2.331210,2.593324,2.578729,2.571614,2.015349,2.515959,2.465432,2.466209,2.627869,2.530627,2.587826,1.918175,2.205896,1.923492,2.108757,2.559113,2.567298,2.569916,1.707499,2.094309,2.158210,2.138728,2.227272,2.208229,2.256085,1.986639,2.366033,2.094457,2.276680,2.367150,2.600271,2.513704,1.867114,2.494789,2.519787,2.471522,2.463297,2.178617,2.318371,1.945861,2.175980,1.909809,2.089942,2.543115,2.427843,2.481997,1.329474,1.666200,1.722858,1.658688,2.315733,2.436184,2.392036,2
1.924707,2.159733,1.893635,2.055629,2.372498,2.085453,2.253938,1.997263,2.506752,2.541436,2.535020,2.696535,2.744241,2.698884,1.968441,2.448193,2.458251,2.438986,2.555837,2.475576,2.509340,2.014602,2.293078,2.130995,2.235479,2.543465,2.289018,2.400415,1.846456,2.132085,1.921132,2.074188,2.451758,2.574555,2.506795,2.022038,2.440566,2.472353,2.474786,2.491556,2.563323,2.527261,1.915878,2.376587,2.597230,2.514110,2.617673,2.737165,2.676119,1.879021,2.189400,1.805990,2.046947,2.539588,2.255748,2.371872,1.336893,1.886163,1.764808,1.815682,2.218286,2.231243,2.229700,2
1.995470,2.405818,2.184663,2.304281,2.110225,2.409818,2.322879,1.887719,2.442507,2.423308,2.416253,2.346368,2.500212,2.441432,1.717947,2.356291,2.410502,2.342469,2.174434,2.449208,2.338846,1.775682,2.414108,2.381819,2.330826,1.972200,2.106605,2.019998,1.654856,1.983183,2.332943,2.199668,2.362225,2.314632,2.328607,1.803538,2.504358,2.451676,2.420532,1.893289,2.246825,2.148687,1.598747,2.002327,2.298888,2.203518,2.299057,2.289628,2.313044,2.160692,2.638031,2.262802,2.474530,1.977560,2.063003,2.022657,1.818407,2.266341,2.211135,2.230177,2.099899,2.045324,2.062047,2
1.976955,2.666219,2.568307,2.574278,2.139388,2.610909,2.484020,2.053496,2.361186,2.327935,2.340356,2.178039,2.385734,2.343623,1.922937,2.443368,2.407778,2.381342,2.150636,2.537355,2.442528,1.522098,2.528208,2.389147,2.392286,2.185866,2.299202,2.271244,1.569147,2.045475,2.482246,2.320911,2.189470,2.249175,2.248385,1.761718,2.485542,2.340757,2.356933,2.040377,2.083246,2.086489,1.962668,2.167280,2.356991,2.301192,2.224300,2.273824,2.252609,2.149073,2.945816,2.688775,2.777571,2.014616,2.377717,2.249228,1.716153,2.288299,2.299755,2.277048,2.095253,2.170741,2.129322,2
1.702763,2.031547,2.276813,2.193707,2.531316,2.805636,2.718760,1.928679,2.369027,1.916358,2.210638,2.522197,2.918303,2.769390,1.839064,2.251371,2.100566,2.189427,2.653967,3.029167,2.887022,1.828983,2.153555,1.851802,2.044183,2.287406,2.708656,2.564674,1.728017,2.152501,2.257924,2.225460,2.330753,2.804871,2.652854,1.837744,2.091849,1.651874,1.933643,2.217108,2.675854,2.523405,2.113513,2.370775,2.012611,2.252291,2.624199,2.877261,2.745104,1.904617,2.190901,2.239014,2.256741,2.303735,2.578618,2.473094,1.414889,1.810029,2.172882,2.033830,2.120480,2.449798,2.350719,2
2.377816,2.492488,2.265709,2.407225,2.698230,2.989316,2.879113,2.314073,2.532137,2.254525,2.440314,2.398859,2.554482,2.458865,2.525273,2.598318,2.247345,2.484090,2.544223,2.622916,2.536005,2.156003,2.292112,2.061771,2.201055,2.124564,2.417423,2.288835,2.328896,2.295103,2.096128,2.252783,2.164137,2.583951,2.454069,2.085835,2.280971,1.983376,2.171533,2.087126,2.331420,2.229025,2.413575,2.572446,2.304083,2.492615,2.000323,2.400153,2.285639,2.612648,2.687111,2.304295,2.578510,2.399823,2.656948,2.553810,2.277665,2.277622,2.021031,2.188886,2.294584,2.469472,2.374762,2
2.407359,2.566058,2.292816,2.469031,2.541120,2.593388,2.543439,2.229925,2.273767,2.395120,2.325732,2.634995,2.572887,2.542081,2.481474,2.610959,2.569221,2.598240,2.546587,2.411755,2.450116,2.055047,2.406727,2.205137,2.301233,2.259127,2.143334,2.172333,2.133938,1.998198,2.335902,2.197737,2.206364,2.383856,2.308730,2.163272,2.171048,2.050923,2.128864,2.302497,2.269403,2.224775,2.305474,2.322013,2.412784,2.399989,2.441343,2.364966,2.346900,2.629508,2.825646,2.245157,2.645313,2.362855,2.039042,2.180607,2.207743,2.313027,2.113956,2.247804,2.241055,2.152659,2.164589,2
2.427895,2.724325,2.428114,2.631616,2.514505,2.738027,2.713108,2.477369,2.678710,2.307036,2.539514,2.493223,2.378661,2.437936,2.692033,2.754388,2.341955,2.642459,2.623911,2.509158,2.585495,2.125334,2.275658,2.117748,2.211360,2.386441,2.247731,2.347800,2.696286,2.934324,2.493255,2.775935,2.299537,2.282615,2.275840,2.132289,2.186450,2.047247,2.133441,2.104353,2.225647,2.205471,2.840637,3.127341,2.814289,2.993685,2.614080,2.335042,2.437206,2.142938,2.370950,2.205375,2.305618,2.487375,2.257051,2.411967,2.483680,2.774625,2.185556,2.597930,2.180777,1.964276,2.090102,2
2.661100,2.771475,2.310030,2.620118,2.556171,2.709329,2.668709,2.716745,2.973465,2.416926,2.799067,2.413463,2.421206,2.384039,2.710222,2.886615,2.230334,2.710998,2.617144,2.588041,2.601132,2.329302,2.470941,2.123494,2.306373,2.192492,2.171680,2.208509,2.759940,3.017729,2.558205,2.864656,2.338253,2.347739,2.295780,2.559062,2.613599,2.189671,2.446800,1.974747,2.106462,2.063981,2.894319,3.190539,2.851889,3.059400,2.616009,2.433512,2.451266,2.379401,2.494341,2.262467,2.390072,2.346956,2.297002,2.351451,2.511104,2.796118,2.205253,2.602791,2.150346,2.218981,2.166791,2
2.309952,2.537450,2.295764,2.415296,2.640073,2.563465,2.558835,2.600591,2.815122,2.159449,2.647909,2.158376,2.135652,2.126621,2.607080,2.830270,2.189978,2.662102,2.454924,2.285812,2.364947,1.944375,2.358630,2.087756,2.200936,1.987565,1.842186,1.866764,2.362565,2.565678,2.026276,2.433329,2.202760,2.045346,2.106594,2.339966,2.528943,2.209498,2.405077,2.037486,1.900663,1.944710,2.419056,2.619259,2.042007,2.491306,2.247496,2.029618,2.119226,1.927688,2.423906,2.293092,2.306693,1.961053,1.879165,1.946168,2.133168,2.425342,2.132059,2.283279,2.322485,2.304989,2.267286,2
2.149087,2.363970,2.242114,2.340911,2.145445,2.526052,2.424553,1.535907,1.713629,2.249655,2.095076,2.365712,2.481835,2.393139,2.024712,2.030940,2.123847,2.146920,2.244251,2.419257,2.343963,1.235107,1.526863,2.088451,1.908439,2.150315,2.404908,2.310537,1.846021,2.066287,2.122627,2.109815,2.125036,2.165702,2.133011,1.384217,2.094161,2.480411,2.326612,2.639480,2.747463,2.687579,1.654749,2.062673,2.289700,2.182498,2.502466,2.356738,2.380330,1.817089,2.224671,2.048873,2.156789,2.003735,2.161741,2.110549,1.980779,2.261214,2.142935,2.225384,1.907827,2.030944,2.005977,2
2.074176,2.341354,2.329240,2.330604,2.230505,2.493352,2.390407,1.817913,2.041472,1.991964,2.054441,2.359984,2.547750,2.437053,1.944537,2.240260,2.266323,2.263237,2.383407,2.572522,2.465603,1.780635,1.688793,2.009443,1.913404,2.280030,2.477401,2.393657,1.907956,2.124061,1.995109,2.107944,2.306895,2.507620,2.402993,1.831617,2.151206,2.433480,2.308549,2.605896,2.718937,2.655760,2.039135,2.153737,1.964061,2.118445,2.425544,2.498084,2.434480,2.167330,2.411401,2.425900,2.403183,1.758018,2.224532,2.096253,1.573672,1.983599,2.135243,2.068153,2.123065,2.345052,2.256273,2
1.839495,1.956829,2.117846,2.105193,2.254841,2.219464,2.181749,2.237008,2.613178,2.668376,2.658273,2.756325,2.400160,2.589626,2.249514,2.581635,2.451007,2.533008,2.290223,2.085371,2.183350,2.123290,2.493496,2.256477,2.402068,2.168005,2.015912,2.121994,2.181064,2.400461,2.251236,2.369425,2.208675,2.251629,2.247424,2.329627,2.680614,2.554898,2.618028,2.551389,2.134639,2.352202,2.281268,2.511449,2.625103,2.594969,2.761562,2.511268,2.639163,1.804860,2.098829,2.097730,2.108363,1.890762,1.989760,1.936649,1.673576,1.802269,1.947191,1.953478,2.149392,2.097805,2.086790,2
2.275384,2.245460,2.018839,2.211701,2.630151,2.740764,2.650842,2.106130,2.331359,2.629224,2.514281,2.837410,2.418489,2.657197,2.269458,2.266439,2.263188,2.276468,2.583079,2.463341,2.484275,1.985232,1.967162,2.162676,2.064809,2.266598,2.115746,2.193106,2.143844,2.231930,2.262277,2.254118,2.393386,2.378664,2.379842,1.938689,2.131949,2.396807,2.287913,2.611061,2.223814,2.429899,2.162118,2.408237,2.660493,2.559464,2.898675,2.639066,2.759758,2.398091,2.320160,2.041053,2.256299,2.039386,1.940975,1.930538,2.105065,2.197517,1.879649,2.123454,2.341419,2.522150,2.431394,2
2.382317,2.473380,2.196529,2.379655,2.586004,2.834012,2.755431,2.362808,2.377521,2.215308,2.295943,2.567085,2.227205,2.389869,2.446268,2.423419,2.107694,2.305233,2.476071,2.333651,2.382756,2.234793,1.833770,1.751128,1.853384,2.184029,1.970584,2.031944,2.309784,2.318102,2.142779,2.247745,2.581398,2.354877,2.456973,2.455962,2.174197,2.069669,2.149423,2.388944,2.004542,2.184537,2.213985,2.294788,2.274642,2.288616,2.855205,2.434621,2.637106,2.481160,2.340415,2.073638,2.299936,2.100581,2.173906,2.127500,2.243881,2.275936,1.723518,2.139399,2.276276,2.446049,2.408390,2
1.814876,2.248093,2.401993,2.341404,2.426833,2.769779,2.631568,2.389691,2.403318,2.221111,2.322118,2.450894,2.617929,2.509352,2.327701,2.459816,2.192057,2.338085,2.487366,2.601380,2.517329,2.096138,2.163967,1.988235,2.122827,1.901685,2.215415,2.076539,2.193525,2.135984,2.254421,2.205864,2.563099,2.666607,2.581975,2.430988,2.322778,2.142156,2.254103,2.052476,2.212455,2.136384,2.417354,2.363275,2.367625,2.381046,2.703790,2.665946,2.636950,1.933826,2.225301,2.281770,2.256254,1.998451,2.307165,2.167217,1.737484,2.117283,2.241520,2.165282,2.218546,2.224006,2.204995,2
2.062358,2.286148,2.372462,2.329020,2.226300,2.632686,2.497807,2.403331,2.565206,2.606240,2.607231,2.790121,2.581853,2.657681,2.342488,2.556986,2.320322,2.458144,2.527185,2.568740,2.495020,2.016736,2.182275,2.033720,2.133586,2.195614,2.152495,2.139596,2.068383,2.259683,2.247836,2.251789,2.451857,2.568485,2.466839,2.218669,2.337840,2.290026,2.351689,2.653505,2.225903,2.444808,2.424636,2.565770,2.712874,2.648303,2.851744,2.710144,2.767873,2.096022,2.334376,2.221792,2.281864,1.970567,2.110399,2.028193,1.969851,2.147628,2.059859,2.111418,1.967647,2.109814,2.052531,2
2.024998,2.107724,1.947823,2.019434,2.219646,2.699224,2.561257,2.266785,2.362288,2.485142,2.449305,2.658001,2.313059,2.506401,2.162511,2.229489,2.069966,2.176323,2.299439,2.283225,2.259175,1.926043,1.975699,1.912091,1.960550,2.096503,2.117195,2.107996,1.872560,2.125116,1.923434,2.031248,2.295766,2.354988,2.287541,2.096443,2.170053,2.265781,2.257577,2.487541,2.034111,2.313234,2.205865,2.399948,2.551788,2.489185,2.779984,2.579096,2.678767,1.932929,2.029626,1.804574,1.942245,1.888813,2.067056,1.989753,1.711959,1.763163,1.562999,1.651436,2.056679,2.302141,2.202598,2
1.282851,1.462831,1.877359,1.732778,2.236412,2.754318,2.638420,2.236332,2.583796,2.371682,2.494105,2.374976,2.544473,2.481765,2.264203,2.468671,2.210708,2.375462,2.374590,2.645940,2.567580,1.702429,2.071429,2.112848,2.087816,2.022122,2.224609,2.174025,2.129678,2.330461,1.842557,2.160775,2.163332,2.316359,2.241760,1.850076,2.173563,2.224007,2.218978,1.960701,2.251225,2.169862,2.265234,2.393792,1.889579,2.226713,2.094121,2.463867,2.347378,1.353786,1.689697,1.746708,1.721319,2.012301,2.372281,2.281100,1.177137,1.167617,1.611807,1.489510,2.228684,2.422192,2.369928,2
2.170549,2.379643,2.177980,2.314403,2.628581,2.488032,2.500563,2.412804,2.807251,2.432358,2.669554,2.455623,2.390099,2.431835,2.428032,2.758824,2.328440,2.602451,2.289507,2.204982,2.274081,2.187924,2.539582,2.139861,2.428232,2.009869,2.182844,2.147812,2.348814,2.498619,2.044982,2.327636,2.151372,2.362819,2.307783,2.468146,2.663977,2.340173,2.558266,2.183483,2.193375,2.191961,2.472704,2.542236,2.024929,2.394441,2.372807,2.429334,2.409896,2.271628,2.430696,2.028853,2.296777,2.263266,2.025521,2.101710,2.022033,2.233743,1.993504,2.129784,2.258166,2.033419,2.158431,2
1.952822,2.263200,1.903709,2.126539,1.989487,2.052142,2.048287,2.098260,2.449485,2.152946,2.313240,2.278810,2.219763,2.241554,1.847643,2.339472,2.022892,2.158947,1.981976,2.112771,2.081208,1.976246,2.382042,1.849702,2.181487,1.850124,1.981823,1.925879,1.940915,2.040030,1.860921,1.978218,2.092029,2.294399,2.220414,2.138968,2.378940,2.013479,2.232990,2.077215,1.936081,1.993108,2.072891,2.112201,1.972968,2.085119,2.371296,2.299501,2.306610,2.174153,2.474210,1.975168,2.301793,1.871175,2.021224,2.005942,1.668661,2.063667,1.788068,1.915895,1.411792,1.807905,1.728435,2
1.611674,2.072523,1.955214,1.968615,2.297526,2.149503,2.191060,2.017637,2.348782,2.047060,2.219343,2.265465,2.207970,2.160547,1.849520,2.400172,2.189540,2.277516,2.262051,2.247136,2.181000,1.430783,1.979427,1.828694,1.824238,2.170528,2.194548,2.153687,1.945550,2.357226,2.076907,2.226518,2.376122,2.452207,2.338766,1.862235,1.911033,1.810869,1.780722,2.064394,2.075910,2.058164,1.823938,2.318335,2.215991,2.250551,2.333616,2.280113,2.244826,1.737749,1.955186,1.651663,1.811596,2.187779,2.221995,2.207186,1.673833,1.942056,1.645614,1.807795,2.239270,2.405618,2.307523,2
